year,folder,subfolder,filename,entry_index,question_family,norm_age,age_band_nextgen,next_gen_flag,norm_gender,norm_region,norm_burn_count,tenure_band,answered_open_questions,response_len_words,response_text_combined
2024,2024 Field Notes Images,J2 - Survival,IMG_3087.HEIC,2,Survival,60,40+,0,M,US Other,2,Sophomore,4,9,Bike collapsible cup 3.5wks Based on fluid nere independant
2024,2024 Field Notes Images,J2 - Survival,IMG_3087.HEIC,3,Survival,25,25-29,1,NB,US Other,2,Sophomore,4,20,wet wipes saline nasal spray 12 days rely on support for helping set up shade structure and for fun/emotional Community
2024,2024 Field Notes Images,J2 - Survival,IMG_3087.HEIC,4,Survival,62,40+,0,M,Local/West,,Unknown,3,5,tent / AC 2 weeks community / friendship
2024,2024 Field Notes Images,C2 - Emotions,IMG_2978.HEIC,1,Emotions & Experiences,57,40+,0,F,US Other,,Unknown,4,23,"goy, peace, Ine, the people, Reding the butterfly swing with beautifil ever changing Colorful wings and music Sharing my mom's Sperist The Sunrise"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2978.HEIC,2,Emotions & Experiences,57,40+,0,M,US Other,3,Sophomore,4,16,"HAPPYNESS, MORNING PAST DRAF PUNK STARE/PLAYA FATHER FRIENDS WHO HAVE LEFT US Community of BM."
2024,2024 Field Notes Images,J2 - Survival,IMG_3096.HEIC,1,Survival,29,25-29,1,M,Local/West,1,Virgin,4,14,"35mm Film Photography Camera 2-1 cup 2-4 Days on my supplies alone Food, Water, shade, Community"
2024,2024 Field Notes Images,J2 - Survival,IMG_3096.HEIC,2,Survival,26,25-29,1,M,Local/West,,Unknown,4,16,"Water storage PDK I just followed a list 7 days? bought & fal of water Food, water, shade, rood vibes"
2024,2024 Field Notes Images,J2 - Survival,IMG_3096.HEIC,3,Survival,37,35-39,0,M,Local/West,1,Virgin,4,8,Bike! Duss Goggles 6-May Yet to find out
2024,2024 Field Notes Images,J2 - Survival,IMG_3096.HEIC,4,Survival,65,40+,0,F,Local/West,1,Virgin,4,33,"Willingness to say ""Yes"" sharp knives (small to large) 20+ I am a solo burner so the entire collective is my community I have learned to 'Ask for help' When I need it. Offer it where I am able"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2973.HEIC,1,Emotions & Experiences,42,40+,0,M,US Other,1,Virgin,4,5,Calm Lemonade War Morms Sculptur
2024,2024 Field Notes Images,C2 - Emotions,IMG_2973.HEIC,2,Emotions & Experiences,54,40+,0,F,Local/West,8,Veteran,4,24,"joy, happiness pickung up this book that made me write about my emotions! No crying this weck. the beauty ft when it wes raining"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2990.HEIC,1,Emotions & Experiences,58,40+,0,M,Local/West,,Unknown,4,10,Rel.t The Porta Potty The Porta Potty Playa at NY.
2024,2024 Field Notes Images,C2 - Emotions,IMG_2990.HEIC,2,Emotions & Experiences,32,30-34,0,F,Local/West,2,Sophomore,4,16,All emotions A camp name Getting in my head cutien on acid A very unsafe picce of art
2024,2024 Field Notes Images,C2 - Emotions,IMG_2991.HEIC,1,Emotions & Experiences,27,25-29,1,M,US Other,1,Virgin,4,14,Wonder and Astonishment My Neighbour Bill The stress The fact that this even exists
2024,2024 Field Notes Images,C2 - Emotions,IMG_2987.HEIC,1,Emotions & Experiences,30,30-34,0,O,US Other,3,Sophomore,4,17,"Loneliness, Alive, Beauty, Silliness, Authenticity Don't think I have! A friend= excitement to see me Just all of this"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2987.HEIC,2,Emotions & Experiences,44,40+,0,M,Local/West,12,Elder,4,5,ALL None None Some stuff
2024,2024 Field Notes Images,C2 - Emotions,IMG_2986.HEIC,1,Emotions & Experiences,21,<25,1,F,Local/West,1,Virgin,4,8,why not the whole spectrum myself myself myself
2024,2024 Field Notes Images,C2 - Emotions,IMG_2986.HEIC,2,Emotions & Experiences,52,40+,0,F,Local/West,2,Sophomore,4,4,Joy Beingets Joy people
2024,2024 Field Notes Images,C2 - Emotions,IMG_2986.HEIC,3,Emotions & Experiences,47,40+,0,M,Unknown,3,Sophomore,4,5,Joy ping pong nothing people
2024,2024 Field Notes Images,C2 - Emotions,IMG_2986.HEIC,4,Emotions & Experiences,39,35-39,0,M,US Other,6,Veteran,4,15,"Impressed, joy, freedom A man dressed as a horse, carrying a women in his trolley nothing people's creativity"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2971.HEIC,1,Emotions & Experiences,24,<25,1,M,US Other,2024,Elder,4,37,"I experience relaxation, Freedom, and adventure, happiness I rode my bike through a dust tornado I have not cried got this week but I was quite anxious leading up to the event Seeing so many people working and building such unique creations"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2984.HEIC,1,Emotions & Experiences,24,<25,1,F,US Other,3,Sophomore,4,19,"happiness, freedom, Solitude getting called my dads offspring difference of opinions within the family the musical chairs on esplanade"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2972.HEIC,1,Emotions & Experiences,71,40+,0,M,US Other,5,Veteran,4,26,LOVE FROM OUR COMMUNITY INSPIRATION FROM OUR CREATIVITY CONFIDENCE FROM THE ENERGY OF THE RESORT SEREN DIPIM THE PASSING OF A FRIENDS FATHER MILKY WAY CLEAR NIGHTS
2024,2024 Field Notes Images,C2 - Emotions,IMG_2972.HEIC,2,Emotions & Experiences,34,30-34,0,F,Local/West,1,Virgin,4,22,Ave. Seeing that collective efforts can do. Twister on the wall Thankfully not yet Wonder how some people can be so creative.
2024,2024 Field Notes Images,C2 - Emotions,IMG_2988.HEIC,1,Emotions & Experiences,39,35-39,0,M,US Other,2,Sophomore,4,15,Joy/passion/love Naked bike gang Thinking of my Brother The Griz mystery Prone Show
2024,2024 Field Notes Images,C2 - Emotions,IMG_2988.HEIC,2,Emotions & Experiences,43,40+,0,M,Local/West,1,Virgin,4,34,"elation, connection, acceptance sorrow, regret at loss of brother (temye vijit) self conclousness, peace, confidence optimism ploot sweatreer, winning a camp game remembri wishing I had done more / Gad him the ethos, the art, the people"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2992.HEIC,1,Emotions & Experiences,39,35-39,0,M,US Other,1,Virgin,4,17,"pain, despair, love, thirst, Happiness, love, hunger, awe, love, thirst, sobriets, drunkencess, sloppy, love Art Art Art"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2985.HEIC,1,Emotions & Experiences,34,30-34,0,F,Local/West,10,Elder,4,23,"Comfort, excitement, Happiness, exploration My wife Loss in the default world Seeing a new piece of art that I can Climb, explore, and Play with"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2970.HEIC,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,C2 - Emotions,IMG_2989.HEIC,1,Emotions & Experiences,32,30-34,0,F,Local/West,,Unknown,4,29,"awe, happy, grateft, enspired, frustrated, annoyed, hopeful, wonder, amazement, elated people being silly at ice camp (antic Buy ice place) have not osied buring in deep playa at night"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2989.HEIC,2,Emotions & Experiences,36,35-39,0,O,International,7,Veteran,2,11,Deep emotional My bestie make me laugh with her umbrella hot.
2024,2024 Field Notes Images,C2 - Emotions,IMG_2983.HEIC,1,Emotions & Experiences,39,35-39,0,O,US Other,,Unknown,4,8,"S.Content, love, Joy, Reliet, sadress You temple ART."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2867.HEIC,1,Other,31,30-34,0,F,Local/West,,Unknown,0,0,
2024,2024 Field Notes Images,F3 - Costumes,IMG_2892.HEIC,1,Other,31,30-34,0,F,US Other,3,Sophomore,3,31,"yes, I'm a cosplayer and I enjoy the costumes a lot I plan my outfits and my camp usually joins me It helps we connect with people because they talk to me about my costumes"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2977.HEIC,1,Emotions & Experiences,36,35-39,0,O,US Other,1,Virgin,4,42,"Happiness, awe, joy, peace, relaxation Stories from new friends I have not cried this week yet but I am going to the Temple so I bet that will Change. The amount of creativity is just insane and inspiring! Also the inclusitivity is wonderful to see."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2884.HEIC,1,Other,20,<25,1,F,US Other,2,Sophomore,3,25,Hell yea! I wear nothing. Be I can't get awaz will it in the real world. I bring a dick load of options - many scarves and fasties. I guess so.
2024,2024 Field Notes Images,F3 - Costumes,IMG_2884.HEIC,2,Other,49,40+,0,M,Local/West,6,Veteran,3,22,"Yes, because I like to try different flavours of life. I bring all the things and decide the spot except on theme days. Yes"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2982.HEIC,1,Emotions & Experiences,50,40+,0,O,US Other,4,Veteran,4,30,ALL OF THEM MY DISORGANIZED CAMP PULLING OFF AMAZING THINGS A CANDLE VIGIL TO CUR CAMP LEADS MOTHER PASSING RECENTLY THE RAIN CLOUDS AT SUNSET ON THE MOUNTAINS TO THE WEST
2024,2024 Field Notes Images,C2 - Emotions,IMG_2982.HEIC,2,Emotions & Experiences,33,30-34,0,F,Local/West,1,Virgin,4,34,"Excitement, nervous, joy, laughter, safety A wierd gnome cartoon that said ""I just recieved a telepathic message that there is a sck girl in the palace in Italy!"" the temple and leaving my father's Photo there. The art!"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2888.HEIC,1,Other,34,30-34,0,F,Local/West,,Unknown,3,47,"Yes, radical self expression I Bring options and decide on playa Yes. You're perceived differently depending on what you wear. sometimes I Dress up and get a lot of attention other times I prefer to blend/not staral out/beas sparkly. I don't change personas, though I'mstill me, no matter what I wear."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2871.HEIC,1,Other,34,30-34,0,NB,US Other,1,Virgin,3,32,"yes, radical expression! wanting to showcase ""hidden"" balic aspects of myself in public, Personifying, Parts of myself symbolically through Costume Yes! It can bring amusement, wonder, light-heartedney to the interaction. Curiosity!"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2871.HEIC,2,Other,36,35-39,0,F,US Other,3,Sophomore,3,13,Y my mood as planning Yes I like when This Compliment me & they hopine me
2024,2024 Field Notes Images,C2 - Emotions,IMG_2976.HEIC,1,Emotions & Experiences,34,30-34,0,F,US Other,1,Virgin,4,35,"Onateful & belonging & Lucky to be part of. & Blessed I loved A uk quy saying a Ponougurde! Skutcuce out of context. Unexpectedly funny. I haveult, so far, but Sometime findness Makes me emohonally cry Ride o bike in BRC, for sure"
2024,2024 Field Notes Images,C2 - Emotions,IMG_2976.HEIC,2,Emotions & Experiences,37,35-39,0,O,US Other,1,Virgin,4,35,"Contantress seusme of the costumes we ser people wearry siday, I hwen't since Childhood, operiny up more as I aye The entive Burney Mom event & the level of detail people huve put in tu Ceating their sculpury."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2885.HEIC,1,Other,63,40+,0,O,US Other,11,Elder,3,16,Oscom Nen desind My Bung Me My Burny Mom Dress is Mapa Many people say me
2024,2024 Field Notes Images,F3 - Costumes,IMG_2857.HEIC,1,Other,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,F3 - Costumes,IMG_2861.HEIC,1,Other,40,40+,0,M,US Other,1,Virgin,3,25,"Oh heck yeah. Biy, dence to finally express myself Planed costume pieces w/ sportuarty For adapting to weather Sure! Mostly partive, bat liell to the chaters."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2882.HEIC,1,Other,34,30-34,0,O,US Other,1,Virgin,3,15,A Loole BIT. I TY DEPENDS ON WHAT I Found IN CECOND HAND Shops. ) Probably so Not sure
2024,2024 Field Notes Images,F3 - Costumes,IMG_2870.HEIC,1,Other,36,35-39,0,M,US Other,6,Veteran,3,24,Yes! I love to radically express myself and feel sexy! Add a few costume pieces to the wastobe each year I think so? I lwh sexy and cool
2024,2024 Field Notes Images,F3 - Costumes,IMG_2870.HEIC,2,Other,40,40+,0,F,Local/West,2,Sophomore,3,16,"yes, because it fucking fun both I gather random shit and See what works I dont give afuch"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2870.HEIC,3,Other,67,40+,0,M,Local/West,1,Virgin,3,11,"YES, ATLEAST ACCESSORIES... NO PLANS, JUST HOW I FEEL. MAYBE, I DON'T KNOW."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2876.HEIC,1,Other,44,40+,0,M,Local/West,2,Sophomore,3,8,No. Already wearing one Odn't pickue Much No
2024,2024 Field Notes Images,F3 - Costumes,IMG_2883.HEIC,1,Other,36,35-39,0,M,Local/West,,Unknown,3,26,"No, real costumes, I do wear clothes I wouldn't normally where, however, Mostly Spontaneously I guess a little bit since so many people are dressed in what I would consider costume."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2860.HEIC,1,Other,54,40+,0,F,US Other,2,Sophomore,3,5,NO Plan ahead NO Thanks
2024,2024 Field Notes Images,F3 - Costumes,IMG_2860.HEIC,2,Other,32,30-34,0,F,Local/West,3,Sophomore,3,14,"Yes, because I can a normal clothes are boring Plan ahead, I have limited space Not really"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2860.HEIC,3,Other,25,25-29,1,F,US Other,1,Virgin,3,23,"Yes, because I prefer them to normal clothes Plan ahead to match friends Yes, I decide a slight persona based on how I feel they see me"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2880.HEIC,1,Other,31,30-34,0,M,Local/West,4,Veteran,3,28,"Yes! Costumes make it so much more fun Some planning, trying to be exotic and warm Yes, girls love my purse which happens to be full of gifts"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2880.HEIC,2,Other,26,25-29,1,O,US Other,1,Virgin,3,20,"what do you considere a ""costume""? i pack it all and decide day of. Yes! what you wear makes you more Confident"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2862.HEIC,1,Other,47,40+,0,O,US Other,1,Virgin,3,12,"Yes, self expriSSION Planned Ahead of time Suneting, they like my out?"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2875.HEIC,1,Other,30,30-34,0,F,Local/West,1,Virgin,3,69,"It impacted it a lot. I really appreciate all of the solar, and public services that make sustainability easier, but for people to prepare Jw/ less Waste, they need to know about the services Yes, solar, gray water, food prep. Yes, but it also feels like it requires more investment Yes please Yes, that the sustainability (or lack of) is the main detractor Maybe... But we need the lines drawn clearly"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2863.HEIC,1,Other,36,35-39,0,F,International,,Unknown,3,31,"I wear costumes. I love self expression, I love to wear something I would' ut do outside of the festifals I plan ahead It does, if it show par that I belong to some Conuenity/country etc."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2863.HEIC,2,Other,40,40+,0,F,Local/West,2,Sophomore,3,22,"yes. To feel powerhul & sexy spontaneond. Yes & NO, the outhits aren't my expression@buming man. But my oulit & combat affect my mood"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2858.HEIC,1,Other,37,35-39,0,F,Local/West,6,Veteran,3,32,"Yes kinda. Its me but extra. BIC its FUN im fun:) Both - comfort, feel good spontaneous outfits w/ lots of options Yes. mostly blc of hovel fed. more wild invites more interactions & curiosity"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2879.HEIC,1,Other,29,25-29,1,M,Local/West,1,Virgin,3,6,"Not much, it's easy Yes Yes"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2879.HEIC,2,Other,24,<25,1,O,US Other,,Unknown,3,11,Nah - courfort I get up in the morning and put clothes on? 10K
2024,2024 Field Notes Images,F3 - Costumes,IMG_2879.HEIC,3,Other,55,40+,0,M,Local/West,2,Sophomore,3,30,"Yes! Things I generally don't dou in the Default World. Things that go along with the theme. Things I havut worm before Yes, when I am wearing quirky stuff, people coupliment me mare."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2881.HEIC,1,Other,46,40+,0,M,Local/West,,Unknown,3,45,"I wear outfits, the default may consider them costumes, but to me they are outfits because I am dressing as myself rather than someone else. Mostly dress for the outdoor temperature & spontaneous, unless I am going to a theme event Somewhat, it can attract like minded people t start conversations"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2881.HEIC,2,Other,1,<25,1,O,Local/West,2,Sophomore,3,24,I do usually later in the week maybe 100%. Spontaneously - I depends on my mood I have a bad habit of lashing out when I'm self conscious so yes.
2024,2024 Field Notes Images,F3 - Costumes,IMG_2886.HEIC,1,Other,50,40+,0,F,Local/West,11,Elder,3,30,"Sometimes. I mostly wear Vintage slips + boots, so not really costumes. I have pieces I bring every year but I always buy something new. I like to look sexy but not in a unique way. NO."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2890.HEIC,1,Other,34,30-34,0,M,US Other,4,Veteran,3,4,All Love Love Low
2024,2024 Field Notes Images,F3 - Costumes,IMG_2890.HEIC,2,Other,63,40+,0,O,US Other,5,Veteran,3,32,"Yes- self expression Both- I bring 2 full totes + mix + Match as the day Progress Yes/No - People mostly Are neutral of what I wear Sometimes there are ""sexy"" comments that I'd rather not hear"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2873.HEIC,1,Other,30,30-34,0,O,Local/West,4,Veteran,3,23,I wear the silliest clothes I own because they make me feel good & happy spontaneous some clothes lead to more people assuming I am a certain gender
2024,2024 Field Notes Images,F3 - Costumes,IMG_2873.HEIC,2,Other,34,30-34,0,M,US Other,4,Veteran,3,3,Crazy Goff! yes
2024,2024 Field Notes Images,F3 - Costumes,IMG_2869.HEIC,1,Other,30,30-34,0,F,US Other,1,Virgin,3,35,"Yes! It lets you just express & be yourself it feels like. Internet searching, Some planning, a lot of winging Yes + no. It gives an opener but people here are so friendly no matter what you wear"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2869.HEIC,2,Other,44,40+,0,F,US Other,2,Sophomore,3,28,"Yes, it's one way I express my creativity Plan ahead, then allow spontaneity. It affects how I feel, and that in turn can affect my interactions. But otherwise, not really."
2024,2024 Field Notes Images,F3 - Costumes,IMG_2891.HEIC,1,Other,37,35-39,0,F,Local/West,3,Sophomore,3,4,Shoes Staple Gun 20 entertainment
2024,2024 Field Notes Images,F3 - Costumes,IMG_2891.HEIC,2,Other,,Unknown,,F,US Other,1,Virgin,1,10,"[Blank] Yes, its so fun Hakuna Matata We like people"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3352.HEIC,1,Other,33,30-34,0,F,US Other,2,Sophomore,3,33,"Yes, I've become much more involved in the MN burner community Yes, radical self-expression and inclusion especially. Yes, I've definitely experienced more creative thinking and followed creative activities because of the Burn!"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2868.HEIC,1,Other,47,40+,0,F,US Other,4,Veteran,1,21,"I Do, I ♡ dressing up in all the things I wish I could always wear, Depends on the weather, no it just make me happy @"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2868.HEIC,2,Other,57,40+,0,M,Local/West,21,Elder,3,12,YES FABULOUS WAY TO INTERICT THEME ANIKAD OF TIME YES MORE INTARKT.
2024,2024 Field Notes Images,F3 - Costumes,IMG_2864.HEIC,1,Other,29,25-29,1,F,US Other,1,Virgin,3,14,"kinda, yes I wear whatever feels RIGHT Yes, It opens up the opportunity to Connect"
2024,2024 Field Notes Images,F3 - Costumes,IMG_2864.HEIC,2,Other,29,25-29,1,F,US Other,2,Sophomore,3,43,"Yes, I love dressingup + playing characters! Adds to the energy of the night Themes are great! Circus vibe is my Favorite! Find a statment plece and let the costume come Fromit yes if i'm playing into the character im dress el as. usually comedic aspect."
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3329.HEIC,1,Other,38,35-39,0,F,Local/West,3,Sophomore,3,6,Inspires creativity no Has encouraged openmindedness
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3329.HEIC,2,Other,28,25-29,1,O,International,1,Virgin,3,46,"Yes, I'my new seing what is wrong in my life and what I don't wanna do anymore. I want to live im a more meaningful way. Am I? now questionning myself: Finst barn, will see i'm im the coming jean same as 6. but I'm sure it will as seen im 5."
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3333.HEIC,1,Other,25,25-29,1,F,US Other,,Unknown,3,19,"unsure yet. I have a feeling it will help me to embrace confidence in myself, sharing Love, and radical acceptance. NA N/A"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3333.HEIC,2,Other,45,40+,0,M,US Other,8,Veteran,3,26,"Yes. I've created a codoberative Art project in the Default would Participation, With my aut projet Yes, I approch everyone as if they have good intentions LOVE YOU ❤️ |"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3348.HEIC,1,Other,,Unknown,,M,US Other,7,Veteran,3,6,yes improved my life NO NO
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3348.HEIC,2,Other,35,35-39,0,O,US Other,6,Veteran,3,64,"Wes at the point of my life when subsered from depresion and won ray close with lasing this world. BM helped me to heal my fraama from chilothood abuse and gave me a new meaning to life. I've learnt show fealiti ful the work is and want to made it or better place for others now Rebirth dit go off my frauma, attempt fully trage"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3349.HEIC,1,Other,43,40+,0,M,Local/West,1,Virgin,3,47,"YES, MORE EXCITED ABOUT ART & CREATIVITY. INTERESTED IN EXPRESSING MYSELF THROUGH NEW FORMS OF ART NOT YET, BUT I HOPE TO! I certainly hope so - I have learned so much from Burning Man that I'm inspired enough to become a better self by reflecting on the principles of BRC. Thank you!"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3349.HEIC,2,Other,47,40+,0,O,US Other,4,Veteran,3,35,"Yes, able to radically self express and engage in radical inclusion, Imarday, and opery creatonly. Yes, leave no time, Ian a minimalist now Yes - I can only see all the good in people blk of Burny Mom."
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3328.HEIC,1,Other,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3345.HEIC,1,Other,39,35-39,0,F,US Other,1,Virgin,3,16,Not really NR- don't know maybe what they are I suppose I'll take inspiration for my art
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3343.HEIC,1,Other,47,40+,0,M,US Other,17,Elder,3,5,ABSOLUTLEY! Communal EFFORT LETTING GO
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3342.HEIC,1,Other,34,30-34,0,F,Local/West,,Unknown,3,34,"Yes it did, on my first time two years ago Definitly more Inclusive It made me more positive and trust other peoples intention are good, I belive in people much more | also Feel more generous"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3339.HEIC,1,Other,35,35-39,0,F,US Other,3,Sophomore,3,17,Expanded my belatin what's possible Radival inclusion - lelplple seteradas thlalide then I'd the to say yes thanks
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3339.HEIC,2,Other,34,30-34,0,F,US Other,3,Sophomore,3,19,Differently each time depending on where I am in my life Self Rellana Try my best to assume good intentions
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3335.HEIC,1,Other,57,40+,0,F,Local/West,,Unknown,3,50,"Yes, Even though this is my first time, I feel like planning & preparing to come put me in a BM frame of mind (being present & open) Being radically self reliant Yes. Reading about the tenants before coming (which I align with but dont always think about) brought them to top of mind awareness"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3335.HEIC,2,Other,46,40+,0,M,US Other,7,Veteran,3,31,"Yes: self expression (radical!), friendships, gifting Yes: growth, artistic excellence Yes: started a nonprofit called The Good Listening Project after my experience at Center Camp in 2017+18. Check it out at goodlistening.org"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3338.HEIC,1,Other,59,40+,0,O,Local/West,17,Elder,3,25,Yes mue communal living mine generosity Yes - Immedaing be in the momit radial expressin- be create Sifty and rousey sereesity Yes - fourseas community builds giving
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3338.HEIC,2,Other,71,40+,0,M,Local/West,9,Veteran,3,12,Ver. Many new friends/communt Not sure. More open to other people.
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3332.HEIC,1,Other,42,40+,0,O,US Other,8,Veteran,3,32,"comnections, stories, philosophy, music Radcal Self Reliance, Radical inclusion, Imidiacy Yes, Philosophicaly, Ickulicially, what is the most creative outlet, fond Humanity? where will the most original ideas originate? Freedom of Speech & Creating"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3332.HEIC,2,Other,48,40+,0,M,Local/West,15,Elder,3,61,"Yes, changed my life for the better. Less paranoid, scared, etc More at peace. Still figusting it out, but BM seems like the right path. Yes, in all the ways. I volunteer, douate, etc. Also don't carry a gun anymore. Similar to Q6, BM has been life affirming and posittve changing. I hope to give back as it could change the wolld for the better."
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3341.HEIC,1,Other,25,25-29,1,F,US Other,1,Virgin,3,18,Yes. Love and friend-life around the creation of RoBurn (Romanian BM) Yes Yes. More tolerance towards difference.
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3334.HEIC,1,Other,52,40+,0,O,Local/West,2,Sophomore,0,0,
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3334.HEIC,2,Other,,Unknown,,U,Unknown,,Unknown,1,46,Yes. The community building aspect of participating in a there camp has influenced my paid po - how to deate cornchity. The 'recipe' for the creation of community is a group of strangers porking together It works a shaved goal with some challeyes twowy in community - bast friends for ren
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3334.HEIC,3,Other,,Unknown,,U,Unknown,,Unknown,1,29,Everyone in velcore - the experime of being able & tollk & anyone has helped me to do this IRL. Doing thin at a bun has mabled me to do this 10 comfortoldy IRL.
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3334.HEIC,4,Other,,Unknown,,U,Unknown,,Unknown,1,11,Leave no trace. As this when I comp and in geveral lithe 20d/0-
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3340.HEIC,1,Other,32,30-34,0,M,International,1,Virgin,3,33,"It probably will Yes, trying to include everyone in activities and to exerade my self eyessic I love the split and the ten princjeles so it probably have a bige impast on my life. Thaila"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3350.HEIC,1,Other,34,30-34,0,F,US Other,1,Virgin,1,2,Sympathy Empathy
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3337.HEIC,1,Other,40,40+,0,M,US Other,4,Veteran,3,52,"PROVIDING AN OPPORTUNITY TO RESET MY THINKING ON WHAT WE SHOULD PRIORITISE IN LIRE. A MIXTURE OF RADICAL SELF-EXPRESSION, SELF RELIANCE AND INCLLISION. I'VE OGLOME A MORE OPEN TOLERANT PERSON COMING HERE CONTEXTUALISSING THE BALANCE BETWEEN LIFE AND LOLHAT IM ACHEIVING PROFESSIONALLY. THERE'S A LOT TO LIFE AND WE ONLY GOT THIS ONE ONCE"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3337.HEIC,2,Other,25,25-29,1,O,Local/West,1,Virgin,3,39,"So far, I can say that I think Burning Man has left a large imprint on me, that will inevitabloty impdet me in the default world I have a love of gift giving that I think was grown wecause of my time here I hope so!"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3346.HEIC,1,Other,31,30-34,0,M,US Other,1,Virgin,3,11,"Yes, YES, LAT & SELF HOLLAND ON MY BAY TO PAY Yes"
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3336.HEIC,1,Other,33,30-34,0,M,International,2,Sophomore,0,0,
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3336.HEIC,2,Other,30,30-34,0,F,International,1,Virgin,1,10,Rather much. I hoped for less garbage less meat less fossils
2024,2024 Field Notes Images,L1 - Beyond Black Rock City,IMG_3351.HEIC,1,Other,47,40+,0,F,US Other,12,Elder,3,12,Wearing life like a loose- fitting garment. Having more fun. Resiliance. Open-mindedness
